Gene stable ID,Gene Synonym,Gene name
ENSG00000223833,NKP30,NCR3
ENSG00000237324,,
ENSG00000233894,,
ENSG00000162621,,LRRC53
ENSG00000178965,C1ORF173,ERICH3
ENSG00000178965,DKFZP547I048,ERICH3
ENSG00000178965,RP11-653A5.1,ERICH3
ENSG00000293664,,
ENSG00000036565,CGAT,SLC18A1
ENSG00000036565,VAT1,SLC18A1
ENSG00000036565,VMAT1,SLC18A1
ENSG00000038532,GOP-1,CLEC16A
ENSG00000038532,KIAA0350,CLEC16A
ENSG00000169515,3M3,CCDC8
ENSG00000169515,DKFZP564K0322,CCDC8
ENSG00000169515,PPP1R20,CCDC8
ENSG00000189348,,FAM90A27P
ENSG00000274226,,TBC1D3H
ENSG00000180532,FLJ35105,ZSCAN4
ENSG00000180532,ZNF494,ZSCAN4
ENSG00000141965,,FEM1A
ENSG00000272864,,
ENSG00000127666,MGC35334,TICAM1
ENSG00000127666,PRVTIRB,TICAM1
ENSG00000127666,TICAM-1,TICAM1
ENSG00000127666,TRIF,TICAM1
ENSG00000140416,C15ORF13,TPM1
ENSG00000140416,CMH3,TPM1
ENSG00000116791,,CRYZ
ENSG00000105355,M6PRBP1,PLIN3
ENSG00000105355,PP17,PLIN3
ENSG00000105355,TIP47,PLIN3
ENSG00000277029,,RNU6-1192P
ENSG00000232146,HS6M1-22,OR2B4P
ENSG00000274658,TBC1D3J,TBC1D3JP
ENSG00000227772,PERB11.2,MICB
ENSG00000274164,RN5S439,RNA5SP439
ENSG00000277161,FLJ37433,PIGW
ENSG00000277161,GWT1,PIGW
ENSG00000277161,PIG-W,PIGW
ENSG00000100865,MGC849,CINP
ENSG00000274756,,
ENSG00000278619,FLJ22578,MRM1
ENSG00000234319,BA40F6.3,RPS12P2
ENSG00000234743,EIF5AL3,EIF5AP4
ENSG00000279359,,
ENSG00000151224,MAT,MAT1A
ENSG00000151224,MAT-I/III,MAT1A
ENSG00000151224,MATA1,MAT1A
ENSG00000151224,SAMS,MAT1A
ENSG00000151224,SAMS1,MAT1A
ENSG00000167895,EVER2,TMC8
ENSG00000167895,EVIN2,TMC8
ENSG00000137745,CLG3,MMP13
ENSG00000233931,RNF35,TRIM40
ENSG00000196663,KIAA0329,TECPR2
ENSG00000276043,FLJ21925,UHRF1
ENSG00000276043,ICBP90,UHRF1
ENSG00000276043,NP95,UHRF1
ENSG00000276043,RNF106,UHRF1
ENSG00000276043,TDRD22,UHRF1
ENSG00000122545,CDC10,SEPTIN7
ENSG00000122545,CDC3,SEPTIN7
ENSG00000122545,SEPT7,SEPTIN7
ENSG00000122545,SEPT7A,SEPTIN7
ENSG00000122545,SEPTIN-7,SEPTIN7
ENSG00000114124,GPRK7,GRK7
ENSG00000232950,,ZNF519P1
ENSG00000235858,,
ENSG00000170788,BA36D19.5,DYDC1
ENSG00000170788,DPY30D1,DYDC1
ENSG00000229408,OR2H6,OR2H1
ENSG00000229408,OR2H8,OR2H1
ENSG00000229408,OR6-2,OR2H1
ENSG00000131389,TAUT,SLC6A6
ENSG00000243215,D6S222E,HLA-DMA
ENSG00000243215,RING6,HLA-DMA
ENSG00000287121,,
ENSG00000263033,,
ENSG00000285527,,
ENSG00000261095,,
ENSG00000282977,TUC.338,PCBP2-OT1
ENSG00000282977,TUC338,PCBP2-OT1
ENSG00000282977,UC.338,PCBP2-OT1
ENSG00000261651,,
ENSG00000273658,,
ENSG00000243705,,
ENSG00000139625,DLK,MAP3K12
ENSG00000139625,MEKK12,MAP3K12
ENSG00000139625,MUK,MAP3K12
ENSG00000139625,ZPK,MAP3K12
ENSG00000139625,ZPKP1,MAP3K12
ENSG00000280419,,
ENSG00000131152,,
ENSG00000270082,,
ENSG00000103264,FBX14,FBXO31
ENSG00000103264,FBX31,FBXO31
ENSG00000103264,FBXO14,FBXO31
ENSG00000103264,MGC15419,FBXO31
ENSG00000133665,BA36D19.6,DYDC2
ENSG00000133665,MGC16186,DYDC2
ENSG00000249807,,
ENSG00000177106,FLJ21935,EPS8L2
ENSG00000177106,FLJ22171,EPS8L2
ENSG00000177106,MGC3088,EPS8L2
ENSG00000280449,,
ENSG00000269901,,
ENSG00000280368,,
ENSG00000140941,ATG8F,MAP1LC3B
ENSG00000260515,,
ENSG00000271998,,
ENSG00000272417,,
ENSG00000150756,FAM173B,ATPSCKMT
ENSG00000150756,JS-2,ATPSCKMT
ENSG00000164134,FLJ13340,NAA15
ENSG00000164134,NARG1,NAA15
ENSG00000164134,NATH,NAA15
ENSG00000164134,TBDN100,NAA15
ENSG00000283879,,MTND6P35
ENSG00000266529,,MTCYBP13
ENSG00000243655,,
ENSG00000264168,,MTND1P15
ENSG00000263914,,MTND2P13
ENSG00000240103,,
ENSG00000241225,NMT-TRNA-SER-TGA-3-1,NMTRS-TGA3-1
ENSG00000241225,TRNAS30P,NMTRS-TGA3-1
ENSG00000263483,,MTATP6P3
ENSG00000264316,,MTCO3P13
ENSG00000284300,,
ENSG00000284328,,
ENSG00000231670,OR6-7,OR2N1P
ENSG00000284263,,
ENSG00000236515,MGC23166,ZBTB9
ENSG00000236515,ZNF919,ZBTB9
ENSG00000122378,ADRX,PRXL2A
ENSG00000122378,C10ORF58,PRXL2A
ENSG00000122378,FAM213A,PRXL2A
ENSG00000122378,MGC4248,PRXL2A
ENSG00000122378,PAMM,PRXL2A
ENSG00000136488,CSA,CSH1
ENSG00000136488,CSMT,CSH1
ENSG00000136488,FLJ75407,CSH1
ENSG00000136488,HCS-A,CSH1
ENSG00000136488,PL,CSH1
ENSG00000232523,TCONS_00011283,LINC02569
ENSG00000162623,C1ORF171,TYW3
ENSG00000162623,FLJ40918,TYW3
ENSG00000238114,P33,LTB
ENSG00000238114,TNFC,LTB
ENSG00000238114,TNFSF3,LTB
ENSG00000202217,,RN7SKP47
ENSG00000270954,,RPSAP75
ENSG00000252758,,RNU6-445P
ENSG00000224297,,
ENSG00000135045,FLJ10110,C9orf40
ENSG00000156017,C9ORF41,CARNMT1
ENSG00000156017,FLJ25795,CARNMT1
ENSG00000261592,,
ENSG00000276393,,
ENSG00000259515,,
ENSG00000276337,,
ENSG00000269910,,
ENSG00000293148,,
ENSG00000260714,,
ENSG00000258776,,
ENSG00000267281,,ATF7-NPFF
ENSG00000263326,,
ENSG00000262700,,
ENSG00000205629,CGI-68,LCMT1
ENSG00000205629,PPMT1,LCMT1
ENSG00000150753,CCTE,CCT5
ENSG00000150753,KIAA0098,CCT5
ENSG00000225592,DJ80I19.6,OR2H4P
ENSG00000225592,HS6M1-7,OR2H4P
ENSG00000225592,OR2H4,OR2H4P
ENSG00000225592,OR6-3,OR2H4P
ENSG00000258592,RP11-108M12.3,LINC03059
ENSG00000170653,ATFA,ATF7
ENSG00000230545,,HLA-F-AS1
ENSG00000243388,,RPL3P3
ENSG00000258758,,
ENSG00000235302,C6ORF23,LY6G6D
ENSG00000235302,G6D,LY6G6D
ENSG00000235302,LY6-D,LY6G6D
ENSG00000235302,MEGT1,LY6G6D
ENSG00000235302,NG25,LY6G6D
ENSG00000088808,ASPP1,PPP1R13B
ENSG00000088808,KIAA0771,PPP1R13B
ENSG00000088808,P53BP2-LIKE,PPP1R13B
ENSG00000088808,P85,PPP1R13B
ENSG00000259030,,FPGT-TNNI3K
ENSG00000229587,,
ENSG00000278040,,
ENSG00000080608,HA-8,PUM3
ENSG00000080608,HPUF-A,PUM3
ENSG00000080608,KIAA0020,PUM3
ENSG00000080608,PEN,PUM3
ENSG00000080608,PUF-A,PUM3
ENSG00000080608,PUF6,PUM3
ENSG00000080608,XTP5,PUM3
ENSG00000007312,B29,CD79B
ENSG00000007312,IG-BETA,CD79B
ENSG00000007312,IGB,CD79B
ENSG00000007312,IGBETA,CD79B
ENSG00000223860,OTTHUMG00000130506,MCCD1P1
ENSG00000224952,G17,PBX2
ENSG00000224952,HOX12,PBX2
ENSG00000224952,PBX2MHC,PBX2
ENSG00000267059,,
ENSG00000188729,,OSTN
ENSG00000127540,QCR10,UQCR11
ENSG00000127540,UQCR,UQCR11
ENSG00000168386,DOC-1,FILIP1L
ENSG00000168386,GIP130,FILIP1L
ENSG00000243245,,
ENSG00000232421,M40,TUBB
ENSG00000232421,MGC16435,TUBB
ENSG00000232421,OK/SW-CL.56,TUBB
ENSG00000232421,TUBB5,TUBB
ENSG00000263409,HSA-MIR-4747,MIR4747
ENSG00000252933,,RNU6-1223P
ENSG00000108219,DC-TM4F2,TSPAN14
ENSG00000108219,MGC11352,TSPAN14
ENSG00000108219,TM4SF14,TSPAN14
ENSG00000171124,CD174,FUT3
ENSG00000171124,LE,FUT3
ENSG00000147416,ATP6B2,ATP6V1B2
ENSG00000147416,HO57,ATP6V1B2
ENSG00000147416,VATB,ATP6V1B2
ENSG00000147416,VMA2,ATP6V1B2
ENSG00000147416,VPP3,ATP6V1B2
ENSG00000018510,ADAP-S,AGPS
ENSG00000018510,ADAS,AGPS
ENSG00000018510,ADHAPS,AGPS
ENSG00000018510,ADPS,AGPS
ENSG00000018510,ALDHPSY,AGPS
ENSG00000240626,,RN7SL150P
ENSG00000181789,COPG,COPG1
ENSG00000277013,,SUNO1
ENSG00000166359,PQWD,WDR88
ENSG00000290482,,
ENSG00000266166,,RN7SL557P
ENSG00000103375,,AQP8
ENSG00000007216,NADC-1,SLC13A2
ENSG00000231631,BETA5I,PSMB8
ENSG00000231631,D6S216E,PSMB8
ENSG00000231631,LMP7,PSMB8
ENSG00000231631,PSMB5I,PSMB8
ENSG00000231631,RING10,PSMB8
ENSG00000288949,,
ENSG00000228352,,
ENSG00000286782,,
ENSG00000288571,,
ENSG00000130881,HLRP105,LRP3
ENSG00000130881,LRP-3,LRP3
ENSG00000266255,HSA-MIR-4475,MIR4475
ENSG00000264922,HSA-MIR-4540,MIR4540
ENSG00000155592,FLJ23199,ZKSCAN2
ENSG00000155592,ZNF694,ZKSCAN2
ENSG00000155592,ZSCAN34,ZKSCAN2
ENSG00000265368,HSA-MIR-4476,MIR4476
ENSG00000290881,,
ENSG00000233884,,
ENSG00000273024,INTS4L2,INTS4P2
ENSG00000273024,MGC133166,INTS4P2
ENSG00000290882,,
ENSG00000275488,,
ENSG00000135390,ATP5G2,ATP5MC2
ENSG00000234055,,
ENSG00000224307,,LINC02975
ENSG00000233901,LNC-PPP2R4-5,LINC01503
ENSG00000233901,RP11-65J3.1,LINC01503
ENSG00000185037,ZNF733,ZNF733P
ENSG00000259955,,
ENSG00000267054,,
ENSG00000156411,6.8PL,ATP5MJ
ENSG00000156411,ATP5MPL,ATP5MJ
ENSG00000156411,C14ORF2,ATP5MJ
ENSG00000156411,MLQ,ATP5MJ
ENSG00000156411,MP68,ATP5MJ
ENSG00000181625,GIYD2,SLX1B
ENSG00000181625,MGC5178,SLX1B
ENSG00000290558,,
ENSG00000273420,,
ENSG00000130876,ASC-1,SLC7A10
ENSG00000159860,FAM115D,TCAF2P1
ENSG00000159860,FAM139B,TCAF2P1
ENSG00000159860,FLJ40722-LIKE,TCAF2P1
ENSG00000159860,TCAF2BP,TCAF2P1
ENSG00000240031,OR9A6P,OR9A3P
ENSG00000290669,,
ENSG00000244292,,OR9N1P
ENSG00000290670,,
ENSG00000272595,,OR10AH1P
ENSG00000242294,,STAG3L5P
ENSG00000227038,,GTF2IP7
ENSG00000228829,,
ENSG00000228903,,RASA4CP
ENSG00000148335,AD-003,NTMT1
ENSG00000148335,C9ORF32,NTMT1
ENSG00000148335,HOMT1A,NTMT1
ENSG00000148335,METTL11A,NTMT1
ENSG00000148335,NRMT,NTMT1
ENSG00000148335,NRMT1,NTMT1
ENSG00000179420,OR6W1,OR6W1P
ENSG00000179420,SDOLF,OR6W1P
ENSG00000283537,,
ENSG00000230467,FAP216,RNF39
ENSG00000230467,HZFW1,RNF39
ENSG00000230467,LIRF,RNF39
ENSG00000276067,SLC23A4,SLC23A4P
ENSG00000278658,HSA-MIR-6826,MIR6826
ENSG00000183624,C3ORF37,HMCES
ENSG00000183624,DC12,HMCES
ENSG00000183624,SRAPD1,HMCES
ENSG00000213470,,RPL31P51
ENSG00000290805,,
ENSG00000258206,,
ENSG00000198774,P-CIP1,RASSF9
ENSG00000198774,PAMCI,RASSF9
ENSG00000109101,FKHL20,FOXN1
ENSG00000109101,RONU,FOXN1
ENSG00000109101,WHN,FOXN1
ENSG00000225432,,LINC02829
ENSG00000183122,,OR2A3P
ENSG00000170356,OR2A20,OR2A20P
ENSG00000228960,HSDJ0798C17,OR2A9P
ENSG00000228960,OR2A9,OR2A9P
ENSG00000230414,,HLA-DQB1-AS1
ENSG00000133636,,NTS
ENSG00000239969,,
ENSG00000290830,,
ENSG00000232180,C6ORF29,SLC44A4
ENSG00000232180,CTL4,SLC44A4
ENSG00000232180,DFNA72,SLC44A4
ENSG00000232180,FLJ14491,SLC44A4
ENSG00000232180,NG22,SLC44A4
ENSG00000232180,TPPT,SLC44A4
ENSG00000141499,FLJ10385,WRAP53
ENSG00000141499,TCAB1,WRAP53
ENSG00000141499,WDR79,WRAP53
ENSG00000243864,,RPS3AP50
ENSG00000106133,DKFZP434K058,NSUN5P2
ENSG00000106133,FLJ11626,NSUN5P2
ENSG00000106133,MGC15057,NSUN5P2
ENSG00000106133,NOL1R2,NSUN5P2
ENSG00000106133,NSUN5C,NSUN5P2
ENSG00000106133,WBSCR20B,NSUN5P2
ENSG00000106133,WBSCR20C,NSUN5P2
ENSG00000222267,,RNU6-892P
ENSG00000061337,FEZ1,LZTS1
ENSG00000266899,,AKR1B1P7
ENSG00000215909,,BRWD1P1
ENSG00000282034,,
ENSG00000153879,GPE1BP,CEBPG
ENSG00000153879,IG/EBP-1,CEBPG
ENSG00000222952,RN5S41,RNA5SP41
ENSG00000174353,STAG3L3P,STAG3L3
ENSG00000237445,,
ENSG00000271715,,
ENSG00000253085,,
ENSG00000164237,FLJ23617,CMBL
ENSG00000199352,RN5S1,RNA5S1
ENSG00000201588,RN5S2,RNA5S2
ENSG00000199337,RN5S3,RNA5S3
ENSG00000200381,RN5S4,RNA5S4
ENSG00000199396,RN5S5,RNA5S5
ENSG00000200624,RN5S6,RNA5S6
ENSG00000202521,RN5S7,RNA5S7
ENSG00000253733,,LZTS1-AS1
ENSG00000200343,RN5S8,RNA5S8
ENSG00000258178,,
ENSG00000201321,RN5S9,RNA5S9
ENSG00000199910,RN5S10,RNA5S10
ENSG00000274467,RN5S257,RNA5SP257
ENSG00000257897,,
ENSG00000156414,C14ORF75,TDRD9
ENSG00000156414,DKFZP434N0820,TDRD9
ENSG00000156414,FLJ36164,TDRD9
ENSG00000156414,NET54,TDRD9
ENSG00000258185,,
ENSG00000079459,SQS,FDFT1
ENSG00000280049,,
ENSG00000199334,RN5S11,RNA5S11
ENSG00000182050,HGNT-IV-H,MGAT4C
ENSG00000199270,RN5S12,RNA5S12
ENSG00000266985,,
ENSG00000202526,RN5S13,RNA5S13
ENSG00000201355,RN5S14,RNA5S14
ENSG00000201925,RN5S15,RNA5S15
ENSG00000232429,,RPL21P131
ENSG00000202257,RN5S16,RNA5S16
ENSG00000200370,RN5S17,RNA5S17
ENSG00000212237,RN5S18,RNA5SP18
ENSG00000183929,DUSP5P,DUSP5P1
ENSG00000183929,FLJ34941,DUSP5P1
ENSG00000273734,,
ENSG00000206878,,
ENSG00000277072,MGC131759,STAG3L2
ENSG00000277072,STAG3L2P,STAG3L2
ENSG00000288156,,
ENSG00000220008,LERN2,LINGO3
ENSG00000220008,LRRN6B,LINGO3
ENSG00000250799,HSPOX1,PRODH2
ENSG00000224578,HNRNPA1P48,HNRNPA1L3
ENSG00000252341,,Y_RNA
ENSG00000252671,,Y_RNA
ENSG00000280369,,
ENSG00000008710,PBP,PKD1
ENSG00000008710,PC-1,PKD1
ENSG00000008710,TRPP1,PKD1
ENSG00000277073,HSA-MIR-6131,MIR6131
ENSG00000249693,THEGL,SPMAP2L
ENSG00000146722,,FKBP6P2
ENSG00000244361,,RPL30P7
ENSG00000154358,ARHGEF30,OBSCN
ENSG00000154358,KIAA1556,OBSCN
ENSG00000154358,KIAA1639,OBSCN
ENSG00000154358,UNC89,OBSCN
ENSG00000168967,,PMCHL1
ENSG00000187953,PMS2P13,PMS2CL
ENSG00000205449,MGC48637,NBPF22P
ENSG00000179058,FLJ35803,C9orf50
ENSG00000290550,,
ENSG00000248590,GLDCP,GLDCP1
ENSG00000280285,,
ENSG00000128040,HUSI-II,SPINK2
ENSG00000241598,KRTAP5.4,KRTAP5-4
ENSG00000253798,,
ENSG00000204571,KRTAP5-6,KRTAP5-11
ENSG00000204571,KRTAP5.11,KRTAP5-11
ENSG00000169040,,PMCHL2
ENSG00000214544,GTF2IRD2P,GTF2IRD2P1
ENSG00000148331,,ASB6
ENSG00000255622,PCDH-PSI1,PCDHB17P
ENSG00000255622,PCDHB17,PCDHB17P
ENSG00000146001,PCDH-PSI2,PCDHB18P
ENSG00000146001,PCDHB18,PCDHB18P
ENSG00000177947,CT135,CIMAP1A
ENSG00000177947,HSHIPPO,CIMAP1A
ENSG00000177947,ODF3,CIMAP1A
ENSG00000177947,SHIPPO1,CIMAP1A
ENSG00000262096,PCDH-PSI5,PCDHB19P
ENSG00000283559,,CEP192P1
ENSG00000139132,CMT4H,FGD4
ENSG00000139132,FRABIN,FGD4
ENSG00000139132,FRABP,FGD4
ENSG00000139132,ZFYVE6,FGD4
ENSG00000234585,,CCT6P3
ENSG00000246596,,SIMC1P1
ENSG00000229833,C19ORF79,PET100
ENSG00000253897,,
ENSG00000185986,SDHACL,SDHAP3
ENSG00000185986,SDHAL,SDHAP3
ENSG00000167157,PMX2,PRRX2
ENSG00000167157,PRX2,PRRX2
ENSG00000196810,C4ORF42,CTBP1-DT
ENSG00000196810,CTBP1-AS1,CTBP1-DT
ENSG00000196810,CTBP1-AS2,CTBP1-DT
ENSG00000196810,DDUP,CTBP1-DT
ENSG00000196810,MGC21675,CTBP1-DT
ENSG00000170089,,
ENSG00000277053,WBSCR7,GTF2IP1
ENSG00000206732,,RNU6-936P
ENSG00000138092,CENP-O,CENPO
ENSG00000138092,MGC11266,CENPO
ENSG00000076944,HUNC18B,STXBP2
ENSG00000076944,MUNC18-2,STXBP2
ENSG00000076944,UNC18-2,STXBP2
ENSG00000076944,UNC18B,STXBP2
ENSG00000276291,,FRG1HP
ENSG00000232343,,
ENSG00000185627,P40.5,PSMD13
ENSG00000185627,RPN9,PSMD13
ENSG00000277778,AK096159,PGM5P2
ENSG00000251176,,
ENSG00000225696,BCX269C15.3,ZNF70P1
ENSG00000225696,DJ1033B10.7,ZNF70P1
ENSG00000225696,ZNF314P,ZNF70P1
ENSG00000236014,ARE1,VPS52
ENSG00000236014,SACM2L,VPS52
ENSG00000174473,GALNAC-T6L,GALNTL6
ENSG00000174473,GALNT17,GALNTL6
ENSG00000197083,,ZNF300P1
ENSG00000273514,OTTHUMG00000066822,FOXD4L6
ENSG00000215126,CBWD6,ZNG1F
ENSG00000215126,CBWD7,ZNG1F
ENSG00000215126,OTTHUMG00000066820,ZNG1F
ENSG00000215126,OTTHUMG00000067194,ZNG1F
ENSG00000250765,SEPT14P5,SEPTIN14P5
ENSG00000226259,DKFZP686M0199,GTF2H2B
ENSG00000272655,MGC13098,POLR2J4
ENSG00000248916,,NUP210P3
ENSG00000272693,,NUPR2P1
ENSG00000205583,DKFZP434A0131,STAG3L1
ENSG00000205583,STAG3L1P,STAG3L1
ENSG00000270492,,MARK2P3
ENSG00000270773,,MARK2P19
ENSG00000207088,ACA7B,SNORA7B
ENSG00000129071,MED1,MBD4
ENSG00000178217,,SH2D4B
ENSG00000179994,,SPDYE7P
ENSG00000290998,,
ENSG00000222761,,RNU6-684P
ENSG00000211895,AL928768.3,IGHA1
ENSG00000233437,,
ENSG00000176826,FKBP9L,FKBP9P1
ENSG00000176826,MGC20531,FKBP9P1
ENSG00000248637,,
ENSG00000250892,,
ENSG00000198155,,ZNF876P
ENSG00000253692,,IGHEP1
ENSG00000251188,,
ENSG00000271936,,
ENSG00000251689,,
ENSG00000186777,FLJ59067,ZNF732
ENSG00000226777,C14ORF110,FAM30A
ENSG00000226777,HSPC053,FAM30A
ENSG00000226777,KIAA0125,FAM30A
ENSG00000265194,,
ENSG00000115137,RABJS,DNAJC27
ENSG00000115137,RBJ,DNAJC27
ENSG00000235106,BA374P20.3,BRD3OS
ENSG00000235106,FLJ35348,BRD3OS
ENSG00000235106,LINC00094,BRD3OS
ENSG00000235106,NCRNA00094,BRD3OS
ENSG00000235106,SERLOC,BRD3OS
ENSG00000159904,,ZNF890P
ENSG00000233353,,RPS7P9
ENSG00000251535,,
ENSG00000127957,PMS2L3,PMS2P3
ENSG00000127957,PMS2L9,PMS2P3
ENSG00000127957,PMS5,PMS2P3
ENSG00000127957,PMSR3,PMS2P3
ENSG00000233135,,RPS27P18
ENSG00000175018,BA383C5.1,TEX36
ENSG00000175018,C10ORF122,TEX36
ENSG00000131127,D4S90,ZNF141
ENSG00000131127,PHZ-44,ZNF141
ENSG00000235944,FLJ38969,ZNF815P
ENSG00000235944,ZNF815,ZNF815P
ENSG00000169925,FSHRG2,BRD3
ENSG00000169925,KIAA0043,BRD3
ENSG00000169925,ORFX,BRD3
ENSG00000169925,RING3L,BRD3
ENSG00000266074,BAHD2,BAHCC1
ENSG00000266074,KIAA1447,BAHCC1
ENSG00000259081,,
ENSG00000214297,,ALDOAP2
ENSG00000269883,,
ENSG00000133624,FLJ12700,ZNF767P
ENSG00000133624,ZNF767,ZNF767P
ENSG00000224023,,EDRF1-DT
ENSG00000289347,,
ENSG00000258819,,LINC02289
ENSG00000235436,IMAGE:5295327,DPY19L2P4
ENSG00000248564,,
ENSG00000214439,FAM185B,FAM185BP
ENSG00000250321,,
ENSG00000207642,HSA-MIR-571,MIR571
ENSG00000207642,MIRN571,MIR571
ENSG00000249025,,ZNF519P4
ENSG00000228409,CCT6AP1,CCT6P1
ENSG00000272885,,
ENSG00000236991,,EDRF1-AS1
ENSG00000182903,KIAA1982,ZNF721
ENSG00000198894,KIAA1737,CIPC
ENSG00000250687,,NAIPP1
ENSG00000237953,,RPS13P5
ENSG00000202479,,SNORD14
ENSG00000207069,,Y_RNA
ENSG00000276653,,RN7SL856P
ENSG00000229593,,SUCLA2P3
ENSG00000249073,LNCTCF7,WSPAR
ENSG00000249073,TCONS_00009511-XLOC_004555,WSPAR
ENSG00000113583,HTGN29,C5orf15
ENSG00000113583,KCT2,C5orf15
ENSG00000107938,C10ORF137,EDRF1
ENSG00000107938,DKFZP586F1019,EDRF1
ENSG00000107938,FLJ21617,EDRF1
ENSG00000138031,AC3,ADCY3
ENSG00000189212,,DPY19L2P1
ENSG00000141524,EVER1,TMC6
ENSG00000141524,EVIN1,TMC6
ENSG00000141524,LAK-4P,TMC6
ENSG00000141524,TNRC6C-AS1,TMC6
ENSG00000250361,CD235B,GYPB
ENSG00000250361,GPB,GYPB
ENSG00000250361,MNS,GYPB
ENSG00000250361,PAS-3,GYPB
ENSG00000250361,SS,GYPB
ENSG00000229180,,RABGEF1P1
ENSG00000170629,DKFZP434E092,DPY19L2P2
ENSG00000170629,FLJ36166,DPY19L2P2
ENSG00000235138,,
ENSG00000271525,ARF4P,ARF4P1
ENSG00000213585,MGC111064,VDAC1
ENSG00000213585,PORIN,VDAC1
ENSG00000165282,DKFZP434M222,PIGO
ENSG00000165282,FLJ00135,PIGO
ENSG00000165282,PIG-O,PIGO
ENSG00000259164,,
ENSG00000165548,C14ORF171,TMEM63C
ENSG00000165548,CSC1,TMEM63C
ENSG00000165548,DKFZP434P0111,TMEM63C
ENSG00000165548,HSCSC1,TMEM63C
ENSG00000205763,,RP9P
ENSG00000253882,,
ENSG00000163914,CSNBAD1,RHO
ENSG00000163914,OPN2,RHO
ENSG00000163914,RP4,RHO
ENSG00000223705,NSUN5B,NSUN5P1
ENSG00000223705,WBSCR20B,NSUN5P1
ENSG00000124299,,PEPD
ENSG00000112200,COASTER,ZNF451
ENSG00000112200,DJ417I1.1,ZNF451
ENSG00000112200,KIAA0576,ZNF451
ENSG00000112200,KIAA1702,ZNF451
ENSG00000112200,ZATT,ZNF451
ENSG00000225648,SBDSP,SBDSP1
ENSG00000271128,,
ENSG00000081059,TCF-1,TCF7
ENSG00000178804,H1FOO,H1-8
ENSG00000106610,FLJ13195,STAG3L4
ENSG00000106610,STAG3L4P,STAG3L4
ENSG00000067601,PMS2L4,PMS2P4
ENSG00000067601,PMS6,PMS2P4
ENSG00000078319,PMS2L1,PMS2P1
ENSG00000078319,PMS2L13,PMS2P1
ENSG00000078319,PMS2L6,PMS2P1
ENSG00000078319,PMS2L7,PMS2P1
ENSG00000078319,PMS2L8,PMS2P1
ENSG00000078319,PMS3,PMS2P1
ENSG00000078319,PMS8,PMS2P1
ENSG00000078319,PMSR1,PMS2P1
ENSG00000078319,PMSR2,PMS2P1
ENSG00000237268,,
ENSG00000004399,KIAA0620,PLXND1
ENSG00000230583,,GTF2IRD1P1
ENSG00000214765,DKFZP313J1114,SEPTIN7P2
ENSG00000214765,SEPT13,SEPTIN7P2
ENSG00000214765,SEPT7B,SEPTIN7P2
ENSG00000214765,SEPT7P2,SEPTIN7P2
ENSG00000258683,,
ENSG00000258426,,
ENSG00000135226,,UGT2B28
ENSG00000272556,,GTF2IP13
ENSG00000252369,U7.51,RNU7-51P
ENSG00000258804,LOC283585,LINC01148
ENSG00000227855,,DPY19L2P3
ENSG00000259061,,
ENSG00000258944,,
ENSG00000251393,,
ENSG00000258695,,
ENSG00000288797,,
ENSG00000258496,,
ENSG00000258958,,
ENSG00000258859,,LINC02296
ENSG00000091127,FLJ20485,PUS7
ENSG00000166800,LDH6A,LDHAL6A
ENSG00000166800,MGC23940,LDHAL6A
ENSG00000258807,,
ENSG00000251691,,
ENSG00000250612,,
ENSG00000258770,,LINC02330
ENSG00000173349,MGC5391,SFT2D3
ENSG00000054983,,GALC
ENSG00000201470,,RNY4P7
ENSG00000200390,,Y_RNA
ENSG00000274010,,ZFP91P1
ENSG00000268209,,
ENSG00000144231,RPB4,POLR2D
ENSG00000215110,,UGT2B25P
ENSG00000231825,BAT2,PRRC2A
ENSG00000231825,D6S51E,PRRC2A
ENSG00000231825,G2,PRRC2A
ENSG00000248824,,
ENSG00000249956,,UGT2B24P
ENSG00000202532,,RNU6-395P
ENSG00000244563,,RPS26P19
ENSG00000110171,BERP,TRIM3
ENSG00000110171,HAC1,TRIM3
ENSG00000110171,RNF22,TRIM3
ENSG00000110171,RNF97,TRIM3
ENSG00000250828,,
ENSG00000273950,,Metazoa_SRP
ENSG00000272667,,
ENSG00000204399,,
ENSG00000249686,,
ENSG00000136715,FLJ12761,SAP130
ENSG00000156096,UGT2B11,UGT2B4
ENSG00000185880,RNF36,TRIM69
ENSG00000185880,TRIF,TRIM69
ENSG00000185880,TRIMLESS,TRIM69
ENSG00000165802,NELF,NSMF
ENSG00000157764,BRAF-1,BRAF
ENSG00000157764,BRAF1,BRAF
ENSG00000173610,,UGT2A1
ENSG00000154485,,MMP21
ENSG00000278969,,
ENSG00000213736,,BRI3P2
ENSG00000188690,,UROS
ENSG00000118308,JAW1,IRAG2
ENSG00000118308,LRMP,IRAG2
ENSG00000239437,,RN7SL752P
ENSG00000248659,,CARMIL2P1
ENSG00000110492,FLJ27379,MDK
ENSG00000110492,MK,MDK
ENSG00000110492,NEGF2,MDK
ENSG00000173757,,STAT5B
ENSG00000159692,BARS,CTBP1
ENSG00000182923,FLJ13386,CEP63
ENSG00000166984,BA517H2.3,TCP10L2
ENSG00000112280,,COL9A1
ENSG00000166147,FBN,FBN1
ENSG00000166147,MASS,FBN1
ENSG00000166147,MFS1,FBN1
ENSG00000166147,OCTD,FBN1
ENSG00000166147,SGS,FBN1
ENSG00000166147,WMS,FBN1
